epoch,accuracy,loss,lr,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.3465346395969391,1.2012348175048828,1e-04,0.35438597202301025,0.10000000149011612,0.7301587462425232,0.9429576992988586,0.0,0.0
1,0.394059419631958,1.1857651472091675,1e-04,0.3820224702358246,0.10099010169506073,0.7301587462425232,0.9101289510726929,0.0,0.0
2,0.33564355969429016,1.2353146076202393,1e-04,0.23076923191547394,0.0623762384057045,0.7301587462425232,0.9028225541114807,0.0,0.0
3,0.3851485252380371,1.1842459440231323,1e-04,0.3361702263355255,0.07821781933307648,0.7301587462425232,0.8998294472694397,0.0,0.0
4,0.41485148668289185,1.193404197692871,1e-04,0.4059829115867615,0.09405940771102905,0.7301587462425232,0.8986862897872925,0.0,0.0
5,0.3673267364501953,1.1351679563522339,1e-04,0.3013100326061249,0.06831683218479156,0.7301587462425232,0.8835389018058777,0.0,0.0
6,0.41485148668289185,1.2690857648849487,1e-04,0.3720930218696594,0.07920791953802109,0.7301587462425232,0.9053614735603333,0.0,0.0
7,0.3683168292045593,1.229555368423462,1e-04,0.27317073941230774,0.05544554442167282,0.7301587462425232,0.8547770977020264,0.0,0.0
